record_type,user_id,name,review_count,average_stars,registered_on,fans_count,elite_years_count
user,LjiYr-VwtHbIi_4DFdnmqA,"James",30,4.1,2011-05,0,0
user,EwDRcpw1k_tsX61VGIVuMg,"Sonya",128,3.67,2010-02,4,2
user,E8wMkxmNGdfKDiGT3Tb3UA,"Kim",1,5.0,2013-06,0,0
user,zfuJwHFip_KoJlb9SR-g4Q,"Kathleen",965,4.28,2010-10,60,6
user,Mm5wnCiU-zisT5tO89L4Fg,"Kelly",3,2.67,2013-02,0,0
user,bCbIco9MTKo6hFbfaMP3MA,"Heather",5,4.0,2014-05,0,0
user,dDsMUzHD6nltCTIewaLnmA,"Lee",6,3.67,2014-03,0,0
user,7hbZlL-2N_lRIGgYwf1ZBw,"Rebecca",3,3.67,2012-02,0,0
user,d0wJVf7Gv7v1B-HHYhxZtQ,"Soo Jin",352,3.15,2009-04,11,0
user,9U0tXUDnamRp_uTNDOM1XQ,"Jonas",1030,3.76,2006-04,165,4
user,WyM5NAGgKEMqQ0ods2L1mQ,"Indigonat",10,4.6,2010-01,2,0
user,M0d9Ri7znkjMvmnosw0jTQ,"Eric",2,3.0,2014-02,0,0
user,g76EfFA4593zlBVfz9CqZw,"Tee",4,4.75,2011-11,0,0
user,2SAZ4ONRtqtgL2IaZWTQyQ,"Tamara",6,4.17,2011-03,0,0
user,j4kCItQXL-SqoFfJhz31yw,"Kekoa",1,1.0,2013-05,0,0
user,f_W9cs2I9g19YDOs7xEqBw,"Chris",49,3.84,2009-10,1,0
user,NREEKSmgowCpT-Rdv1JW6w,"Nelsi",1,5.0,2012-06,0,0
user,Qp35B4vkmB9rD2f3OqhJEQ,"Matt",5,3.0,2013-05,0,0
user,cMWe-9NFBlPMcaMGhfzcZQ,"M",3,1.0,2014-08,0,0
user,NsQ-UBkKLH-V9_mb9j466Q,"Marybeth",1,5.0,2012-11,0,0
user,hlObGTsLVLh6J3nAkaZRwg,"John",6,2.33,2014-05,1,0
user,HErRovEbgo7bdW9fLQFWRw,"Tone",9,4.33,2013-03,0,0
user,0CIP-nma5yM9HY1OOBS2yA,"Christine",34,4.42,2011-05,0,0
user,8ydbt8YQFGc7uOFSBLN3_Q,"Just",20,3.65,2008-12,0,0
user,3nugDcM-E8Z0FiRu41QRGg,"Ohp",15,3.27,2012-12,0,0
user,ubrcPOpBX1qF2rMGbc5Qkg,"Patrick",82,3.1,2008-09,6,0
user,_C8Cx6g2qowNt9RfhENrFQ,"Chris",19,4.11,2010-08,1,0
user,R4RHSNUqFtfB7XK-pk7FRA,"Lucy",11,5.0,2014-08,1,0
user,Wmq0eOdhfChgjEoCt6HY5w,"Luis",7,4.43,2013-08,0,0
user,dEBXkziOv8OxmAag1K7OHw,"Will",1,1.0,2014-08,0,0
user,thRscUkD8bkyDswpWHLw7A,"Caitlin",8,4.38,2010-09,0,0
user,9wCaJt5-WZxOCxgEC-AHfg,"William",1,5.0,2013-11,0,0
user,9yrI-bvraRSe5WQbktSJHg,"Melissa",2,2.5,2012-06,0,0
user,GRDbM_RysPtVT2lLlN1IGw,"Arcelia",9,3.0,2013-08,0,0
user,qmzJbgvV5hRryPxX8AbS9w,"Lee Ann",1,5.0,2011-03,0,0
user,PKb8_nLloZxSvimNSDqbdQ,"Jennifer",4,2.75,2010-12,0,0
user,b2zFaUBKer3xozZSdlvBTw,"Dave",16,4.27,2013-08,1,0
user,GkRBnPOBYD9ozp4ptPiW9w,"Baxter",72,4.23,2009-12,7,0
user,Ci83LJUs4C8PDTuuAobB1w,"Shannen",1,4.0,2012-06,0,0
user,JqkzjNzLJiozAqCh1xfD1g,"Ryan",4,4.5,2011-05,0,0
user,Ay1PtWPOssxqxLxUuwsUjg,"M",1,2.0,2013-08,0,0
user,_Y8yEl6DO8iaDRWPJVm1Vg,"Michelle",10,4.27,2010-06,0,0
user,dHSDZa79_vEVbjihpDkq7A,"Zanetta",2,1.0,2013-03,0,0
user,o6SaYu7Wu8w0KLO2C6Fn7w,"Deanna",1,5.0,2014-01,0,0
user,hyIg8gJLdyVG94Ygryxt6Q,"Sean",1,4.0,2013-09,0,0
user,txACg8pj4egw8aHjWfNJ5Q,"Jean",3,4.33,2012-01,0,0
user,UWdiLtN781hyWUY9TnvcMg,"Sarah",5,3.0,2012-07,1,0
user,KmP0__ugQHV1W4emtFbafw,"Jennifer",2,3.0,2012-11,0,0
user,34rOgJqyLc2hdJKQEByZ2w,"John",66,3.24,2009-12,3,2
user,1-BmxX3CYWm-iFzXwsAZew,"Zak",1,5.0,2014-08,0,0
user,xc9aBgWol0dyRcAAl93jzg,"Shamoo",29,3.68,2007-03,0,0
user,GWKdqVkfsF4n0kLzLo0b4Q,"Roger",5,3.75,2012-03,0,0
user,QK1QBGnTeYRq8PH22MBfsQ,"Sherrell",20,3.95,2013-04,0,0
user,Z-gw5_W8SBi1ShhoDrY9aw,"Jana",1,4.0,2014-03,0,0
user,_Wr83BbePdahjCR3eQsI9A,"Tim",1,1.0,2012-03,0,0
user,6Gwv-PiG1R6csoxaYzcmTA,"Kelly",2,2.5,2011-06,0,0
user,ajcK0WmpBzMpk0IJmd5vgA,"JOHN",2,3.0,2010-10,0,0
user,xJrmQfDI56Zc1M1oGbeZag,"Laura",9,4.33,2013-09,1,0
user,1i68lo09N-pPe0eA8hB2Rw,"Chrissy",1,1.0,2014-05,0,0
user,6EXAfsnFbh3oIISEt5h0Yg,"Matt",317,3.61,2010-08,13,5
user,x0zaIFvxTtloYiQz5Nsalg,"Jeff",168,3.79,2011-02,5,0
user,EeXa-Hw3AOE0TmECozN4AA,"Anita",36,4.0,2011-03,0,0
user,oNibMcUv9fOMQWiOG4addA,"Pat",1,2.0,2013-02,0,0
user,_1xBPBmr-NhQN9x3SPfypQ,"Joy",19,4.1,2006-02,0,0
user,yTnaf_b-RDlEzVmI2vaG7w,"Crystal",9,4.0,2010-07,2,0
user,3_5KA9u3Ku4_EkbmY6h-MA,"Safak",8,4.0,2013-05,1,0
user,pOim-Tccfc6Aw0ynGdPmYw,"Susan",57,3.86,2009-10,1,0
user,KUFNnE8kTMeZXfx62rKs1w,"Amanda",1,5.0,2014-03,0,0
user,nq3E7odxZ0A6AMB1LFvuAA,"Ricardo",1,5.0,2014-04,0,0
user,6NpaIKS5KDOFRd-zf3OADA,"Raja",26,3.58,2009-03,2,0
user,gRcAAQbb-yeKiZlY589UIw,"Adam",1,5.0,2013-03,0,0
user,bChkdxZvQxVJiA8kJN_kHg,"Krissten",5,3.4,2014-05,3,0
user,vqeFDbcAnWIv6eN-_t5uXw,"Tyler",1,1.0,2013-06,0,0
user,WimGas8NvHRSiYzKM9o0vQ,"Katie",6,4.67,2009-03,0,0
user,9-1Ve42xmWIWVsy_z2-CPA,"Stephen",4,3.0,2012-08,0,0
user,tOkG5EV2TdfA1q6riIjs8g,"Wendy",1,1.0,2011-06,0,0
user,qVCxw983JGAzECXiNOFcDQ,"Joseph",71,3.69,2009-03,5,2
user,T1DP5IREOjVO7D2EPaHqwg,"Miano",1,2.0,2013-11,0,0
user,x7wIWJPcI9M4ZbuCgw6sRw,"Martin",2,3.67,2013-06,0,0
user,MW3B2nkSOFceG90I4AesdQ,"Stan",17,3.5,2008-05,1,0
user,qjDy5Kq_zN4bcxVIxt7BCA,"Toshiro",46,3.15,2009-11,1,0
user,7Cg_yLX9geTGOhRYFtYJfA,"Stanley",13,3.62,2012-02,0,0
user,SqsaaC3ZJQ4LUnPV6JDXGQ,"Deanna",220,3.56,2008-12,7,1
user,MqB21ejRejrMlRN0pyRsNQ,"W",1,5.0,2013-05,0,0
user,KpYuSl4Rx0LMi1qJC_SlYw,"Hannah",232,3.73,2008-07,12,3
user,bD7kFkdlMSp-u6VPLJMWvQ,"Rob",19,3.79,2009-09,0,0
user,InrlqOT6_uCRUWRKYXa7NQ,"Cory",1,5.0,2013-02,0,0
user,7T2ul_LOzArDKjfVRDt-JA,"De Anna",39,4.29,2008-07,6,0
user,3UouGhF5TXqU9nqefWUDcg,"Jaime",8,3.88,2010-10,0,0
user,dFmpWwxgQgB7DoeA9Lin2g,"Val",8,3.57,2014-03,0,0
user,vRW6vOY-OWTp6JGoKmp9QQ,"Val",1,5.0,2011-03,0,0
user,WkrA8Io9mLzR10xBCJ6fjA,"Lorelei",14,3.0,2011-05,0,0
user,sDY8G-Br97vXA3iAoEv2dQ,"Moe",4,4.25,2014-02,0,0
user,f1IpfGW3ye_URVlHKahDVw,"Ali",19,4.11,2008-06,0,0
user,opjNeAh3wpKyHFqi6lw0ag,"Ben",13,2.92,2011-01,0,0
user,4JqUYPg03BMY6E8TGYTPeg,"Jeff",17,4.06,2011-03,0,0
user,3on0n7M3hMxcKtYpVD0QVg,"Sarah",4,4.75,2012-03,0,0
user,Ig5si3Nl3dGxNxZYOiCL0g,"Marli",3,3.33,2012-06,0,0
user,gXHveoNHivJOx-ATu-3n1Q,"Chip",20,2.86,2008-12,0,0
user,zTsOOW0CwsobO6m1WGyTNQ,"Carlos",14,3.33,2011-03,0,0
user,YJF6irH5VWE5pPqgUaddxw,"Jenn",4,1.75,2014-01,0,0
user,z5K2Ez75qOXJlXJJT3-zcQ,"Mark",16,3.19,2013-06,0,0
user,7Bqb4tH3Thl6VNUgFAIAsw,"Bob",22,3.95,2011-11,1,0
user,x-gJCfaddySdlyTmxGIjMw,"Ron",62,3.59,2009-09,2,0
user,oslrb_QQbPQUrWGYiQw5pA,"Rose",2,3.0,2014-06,0,0
user,rGAtprEfWfgtw7lZbtzEaQ,"Gary",1,5.0,2014-01,0,0
user,MNtL38zFKUplTQl_yM0E8A,"Lan",16,2.76,2011-12,2,0
user,IwC7r9B8nb_yZbcSGdhFnw,"Jeremy",9,4.0,2012-01,0,0
user,-qXlri4S-Of_9FzQKG-amw,"Chris",3,3.0,2009-04,0,0
user,DgVEH-NZoEXn-JWLpIRfSQ,"Jack",13,4.21,2013-08,0,0
user,_pY12mA8bF_ZBwKm-E95Jw,"Martin",5,2.6,2014-02,0,0
user,qN55MFygiB6_joCzZzGMKA,"Nikki",45,3.93,2009-10,1,0
user,TOworX0HTY_yUt-ELSUHzA,"Darlene",3,1.0,2013-02,0,0
user,TBv-9D0QGv7hPx-2SfDMQg,"Cathle",3,3.0,2013-02,0,0
user,M64s1fD3KM8fIQioWmcfmQ,"Traci",14,3.57,2010-12,0,0
user,S6lo1lMoOVnXexnOKj1tiQ,"Rusty",1,5.0,2011-03,0,0
user,a4FQ0oyJIx1JieQknpJnuQ,"Mary",9,3.0,2009-01,0,0
user,O7_5mUVkVUaFRdUZuzghLw,"James",19,2.95,2008-06,1,0
user,XJ_mpUF4lp7cNnbJkpnSXQ,"Steven",27,2.96,2010-03,0,0
user,N8_E9T54e1J7xwRC6gemBA,"Jeff",14,4.07,2009-08,1,0
user,HV1-j8pOqya4ezT5ed7eOA,"Ben",12,4.46,2013-01,0,0
user,VmnyzqQIe4w58bofx3Se2g,"Deb",26,3.69,2011-06,0,0
user,MxuBEX6SWih_BGJLd55vcw,"Nun",1,5.0,2014-09,0,0
user,M7IV2TJ1VASoQ7Jc1QJrZQ,"James",2,3.0,2013-06,0,0
user,kzgGfsiibt3fpwFGqYK31w,"Elizabeth",8,4.12,2010-03,0,0
user,nna7D8sTJ5CtUISrzZ9toQ,"Jackie",21,3.48,2010-06,1,0
user,UWlu8lDmWcxOEYdU40qrsQ,"Robert",18,3.33,2011-07,1,0
user,cnRsBMMrg7YZofY-No2yvQ,"christopher",2,4.0,2010-01,0,0
user,8opoI-ZbTyCzU_ylzXqXaw,"Doug",58,3.57,2010-02,3,0
user,XYgrU4VPvvS2d6EX2y9_GQ,"Roxana",21,3.81,2007-05,0,0
user,bNgWesvw2GURmjjPXo7DNA,"Maria",5,2.0,2014-07,0,0
user,7dPD99uAA7KL_MDFWi_h1A,"Phoebe",2,4.5,2012-07,0,0
user,F2cHcarXoirkZeUzuDK6wQ,"Inesa",8,4.5,2008-10,0,0
user,UO-oal1Vpjwz_H_tIAnCyw,"Bob",26,3.7,2009-08,0,0
user,1IuPsmXIO8noAG1idc6TSw,"marissa",5,4.4,2009-12,0,0
user,kXKJY97o753WRiQmh8jqRg,"Lou",1,1.0,2014-10,1,0
user,hfgWK_ViwEbmseLJTw52pQ,"Sandi",5,4.8,2014-07,0,0
user,mRHEdwFgxjDy_qS-SrxR3w,"Brenda",2,5.0,2012-07,0,0
user,bX0GeXvMjr6wsM5J94B5-g,"Wil",4,4.25,2010-06,0,0
user,Z8sDu2-8nO3sDyzsqgpg4g,"Dan",1,1.0,2012-12,0,0
user,yw_5hUeT0IJLbuLFi9meoA,"Leah",1,1.0,2012-11,0,0
user,te8U9fQUtknesnTbo1yjWA,"David",27,3.22,2010-08,0,0
user,8LEj31TyuzcYhGgK1OyYIQ,"Gina",7,3.29,2012-04,0,0
user,FxTbBv8mqs_Q3eR_Ns-cjg,"Curtis",1,5.0,2013-11,0,0
user,CF-iUhVamJxITWaoNZIsWg,"Tracy",7,3.71,2011-09,0,0
user,tPqbx-DzteHvl5fQZ_4Hsg,"Laure",7,4.43,2009-09,3,0
user,05diOQpiQsFdzeYTiUok7A,"Heidi",30,4.57,2010-04,0,0
user,edDfSc0Hh5cYmjnGMjFQoA,"Agnes",22,4.09,2013-02,1,0
user,vpLiTAEUGi5LoNr56fcVKw,"Gilles",54,3.75,2011-03,1,1
user,W-u_h86adU9GxnGF3GiQhg,"Jennifer",1,4.0,2014-12,0,0
user,TJnk2fU3l4m-0MFEHTA8QA,"David",5,1.33,2012-12,0,0
user,myl1VpeeMn6S9TVw-0oKdQ,"Kimberly",1,5.0,2013-05,0,0
user,raLypzEwwwQ-xzbMOVJQPA,"Dave",220,3.66,2007-07,6,3
user,TRl5jiNFI2m0wfH6CqO3_A,"Jennifer",41,3.12,2011-01,0,0
user,H5TfZwG2ysyeajahFnZo4w,"Patrick",29,4.21,2010-06,0,0
user,uWl5cU62ahSmNCCzZ8gYbQ,"Ro",27,4.48,2010-07,3,0
user,qOzfxpEEjNHOuiNHkID5pw,"Lindsay",18,2.9,2011-11,0,0
user,dTT4TawVhBsyudalAdVyng,"Jakob",22,4.1,2011-12,0,0
user,z31hjOzqNN_TCToEb4bc6Q,"Mark",6,3.2,2013-02,0,0
user,X8KOouobCPkYA0U3AuEUEA,"Kevin",7,4.14,2008-11,0,0
user,q4ArPo_HVbB-sEnzbXQ1og,"Tien",11,3.73,2010-02,1,0
user,-J0AHExY_I5k5wIo3tjsfw,"Work",3,2.0,2014-12,0,0
user,itir49pLblAJD2LbsqEr6w,"Marisa",141,3.46,2009-02,6,4
user,cFTznUZCaEZcmojxpZC3Ug,"Dominique",1,5.0,2014-11,0,0
user,hoVoEAdTsIPTyI63fT--0Q,"Thomas",126,3.33,2010-04,1,0
user,_w9Heqb4e-597dC-3JP_qg,"Evan",2,4.5,2011-07,0,0
user,eZ3yroqqs-gKSNR-gP9Ztg,"Angela",3,5.0,2014-02,0,0
user,Y6OM0dH6KZ1vR7SyZl4mWQ,"Robert",4,4.67,2013-02,0,0
user,gIkunB3C_aq2e4dfZO1ZcA,"Beth",2,5.0,2012-04,0,0
user,-DwdZHEdm7AGauwF5f3LHw,"Karen",51,3.72,2011-07,0,0
user,8KEQqWmuQKqVhodniIdyTg,"Eck",1,5.0,2013-12,0,0
user,3jNBSH27YTwheEu4xdWQEg,"Susanne",276,3.55,2009-02,13,3
user,FpdfGURXeIEZVfmtEO7olg,"Ashley",3,4.67,2010-03,6,0
user,Njrbh5bmBB_C6WWQrZwYLw,"Allison",10,3.8,2011-10,0,0
user,0jQ5YQ_26zuyFzDCSpvWRQ,"Matt",29,3.84,2009-09,2,0
user,DzD2p4Ec87NQvVwlpEdhJg,"Patrick",307,3.61,2008-12,13,6
user,mYzYsa-_uEhCSfNwm4Yoxg,"Anagha",1,5.0,2013-11,0,0
user,zHEP8MpYHq4VrM85mvhoXQ,"Zac",3,4.67,2013-05,0,0
user,8TmNJICdaLtmFlYnmIK9zw,"Joshua",2,5.0,2013-01,0,0
user,KCKpYeqN0GbjD1O_6P002A,"Therese",13,3.38,2011-07,0,0
user,tj-FCVA35_Q6ojBZAk8eTg,"Justin",41,4.16,2009-01,1,0
user,WzzOcQY2LJCez62UFk_TFw,"Mary",4,3.5,2012-12,0,0
user,YPIQKPcOWwsziTX5l1Q8qg,"Ceci",1,1.0,2012-04,0,0
user,BoRCrpJDnzRW3_plEA-Fhg,"Zichao",2,5.0,2012-06,0,0
user,uo5eCRTQtNDYVg4st0xIPw,"Quang",43,3.4,2013-07,0,0
user,n0Or2xjV_6QbpyWiG8fiLQ,"Melissa",1,5.0,2011-10,0,0
user,tD_6k2SnaPvYclqAjP9HuQ,"Srivatsava",8,3.75,2010-11,0,0
user,nU5422a3LDohH-3x9aOKCQ,"Max",3,3.5,2010-12,0,0
user,wEHFNhSs4OwC6yworOBDZg,"R",7,2.14,2010-01,0,0
user,NuZGJ1SUdEC-1REswo-G4A,"Chris",11,2.75,2012-01,0,0
user,oeDSUDJ6TLCOYgY23q-TRw,"Libby",1,4.0,2012-11,0,0
user,xAajWDi_6fllX7UkiKAWIA,"Kris",17,4.25,2013-04,0,0
user,9_QHbvjRD47F04wvsgPFPw,"Hollywood",17,3.06,2011-01,0,0
user,TWwLq_w1qE1D4VcP-pm6_Q,"Brandon",8,2.86,2006-05,0,0
user,MqUmlcr_J-qLBbWlkst5eA,"Francelle",5,3.0,2010-06,0,0
user,wJkwhqGLENHIDHWlqYXfIw,"Katy",5,4.2,2008-04,2,0
user,nF7YBcpgTjNDtzSF1YrC7g,"Peter",7,3.5,2009-08,0,0
user,EphsMAJjWidhLhdQmIHbRw,"Christopher",5,3.8,2008-12,0,0
user,mYEeXRLhLDNpyJz5MuX0vA,"Bryce",2,5.0,2011-06,0,0
user,oE6l7elfy3GxzWVfzcvcPQ,"Vrushali",3,1.0,2011-06,0,0
user,M3XvItVIDGzkmsYvOVZzZQ,"Bianca",5,2.6,2014-02,0,0
user,HB8xdYm8hjRIgsvK99kD2Q,"Madelyn",38,4.02,2012-06,1,0
user,2S2nafQul9LFvKAwkzxynQ,"Elmer",5,4.0,2014-12,0,0
user,r29nuIAP-CV8sveXl71BRQ,"Sarah",373,3.68,2008-04,39,7
user,IKqWcXMc90hxd2WEOIIByg,"Jim",10,4.7,2011-06,0,0
user,dY6-ezzcnIww1lOkWhjVKw,"Dennis",31,3.74,2011-01,0,0
user,OUXB1hXyhP2Xvw19MnmoTA,"Anonymous",233,3.5,2007-01,7,0
user,8Oc7W_2NwAGuCGRWjsYq8A,"Cathy",3,1.67,2012-07,0,0
user,-hbJsC9B1KG2KgWxNVh-Vg,"Tim",2,2.0,2010-01,0,0
user,BqKQvhWJY7dXZpAN0dCp5w,"The",6,4.0,2011-05,0,0
user,Zkbl5MeF3kou5eSF94ebhg,"Becky",3,3.0,2014-07,0,0
user,VT5wPeFcii6yc1xzrpAvKQ,"Jennifer",1,1.0,2012-10,0,0
user,ZFXR99fdoOU4b8I02J4CAQ,"Adam",1,2.0,2014-09,0,0
user,Fw2bJY1xYnCoqz5PLDkcpg,"Kristy",3,3.0,2011-10,0,0
user,To8gIikXeFlHPfhy5AOicQ,"Jay",1,5.0,2011-11,0,0
user,m7QijXqzN57hceF-F428Mw,"Gina",19,3.9,2013-02,0,0
user,KC8snCdbm4ZVGhVboX6VmA,"Valerie",1,5.0,2012-11,0,0
user,O6vudcMGcGDXNlLhE1svwA,"Candice",6,3.5,2012-10,0,0
user,g1f6whGLUmwjr-STJRoEig,"Lee",2,5.0,2011-05,0,0
user,uhKG4fyPIKn19P2iv1ZtFg,"Tom",39,3.23,2010-02,0,0
user,rHn27p-e0g6aqAZDwkWVVw,"Allison",6,4.33,2009-11,0,0
user,AXNtsz7RjLqmXP7haJ8XgA,"Katie",1,5.0,2013-11,0,0
user,bVVy60_WFTrwcY-5Gj42Ag,"Terry",8,4.62,2011-12,0,0
user,msMcNyAa1YRvY64a1eiYxA,"Sergio",25,2.92,2009-09,0,0
user,vPDpPxa8gOwVFaHwIkJZSg,"Don",3,4.67,2014-05,0,0
user,hno-5CTo24tD9YRdglAZ2g,"Josh",125,4.08,2008-07,24,2
user,WU_SRtlqggrGxT9ZFW7Nlw,"Paul",121,3.99,2007-11,0,0
user,i505msv4XZETdp2Ka65EJw,"Dan",15,2.81,2012-05,0,0
user,yzYhCL6ZZH9b6pcyYCP5JQ,"Melinda",13,3.69,2011-06,0,0
user,scl0I2hmLq66N1WDl-6gyw,"Mia",1,1.0,2013-03,0,0
user,PslrA9CyKPebvrfd1nlFdQ,"Vyonnee",25,4.17,2011-12,2,0
user,CEewn5jUXvvFBxzB0lMQYw,"Samantha",6,4.33,2010-03,0,0
user,4SdduK5075WcB5yhb6Hx8w,"Nancy",2,2.0,2012-01,0,0
user,1H7lxhoJhNSXakzAjZ9mTA,"Nancy",8,2.25,2008-07,0,0
user,yBzHKzPJf3qKonvYaQdPxA,"Dan",2,1.0,2013-10,0,0
user,gxhWf5tZsbKz8hMBgtqG5Q,"K",34,3.29,2012-01,1,0
user,T7_fqNZzPb5i3qvFdU0-2g,"Jesica",1,5.0,2012-06,0,0
user,u9CfVVlqgLmeNA3a1pxFIg,"Darren",80,3.7,2008-07,6,0
user,OHm5MhcHNY0yjPS24U93hw,"John",2,1.0,2012-12,0,0
user,oiizztECqjKTQO1ZfjpU-g,"Jasmine",4,4.0,2012-02,2,0
user,-WKZ3-mHUf-yNzOZ0TRr9Q,"Deb",1,5.0,2013-09,0,0
user,W4sxMwLFQnG6eD6giedl-Q,"Maxine",2,1.0,2014-09,0,0
user,2pQPCg2VxwP6rMsH0PhAEQ,"Jeffrey",1,4.0,2014-08,0,0
user,MhKYcDK7BQMptMltyR8MHA,"Amy Cibes",16,2.75,2008-10,0,0
user,Yw3Lswqoo48NboC0HxwEtA,"Britney",6,3.83,2011-06,0,0
user,5WQuM5LPusYpYbIBRI4qXg,"Stephanie",13,3.77,2011-06,0,0
user,xMHSVMI7FyaP7JoE_gFBNg,"Bob",17,3.81,2013-03,0,0
user,XX-zq5iO2hyYZ-0GoPaZmg,"Heather",7,3.57,2011-02,0,0
user,u6J3wlNn1lXhHbwfAqHuTw,"Joseph",2,5.0,2011-05,1,0
user,FXTlDpZgUK62leH5F6N8Jg,"Michael",5,3.8,2012-03,1,0
user,pZ2A7pVKena7xzvlOmJsvw,"Chris",1,2.0,2013-02,0,0
user,_vSUyd7FvG1LObmC-AEcyw,"Marissa",18,3.83,2013-07,1,0
user,kpJHlSFaGtxB0bpudFJY8g,"Aiko",1,1.0,2010-09,0,0
user,UUNvO4r9H4m__dUwADvm-A,"Teri",4,3.5,2013-11,0,0
user,2vZBunWLbHnnaCzszEAUhQ,"Nathanael",30,3.65,2010-06,0,0
user,S0HCmybReiKq9rnVcAhC0g,"Maria",9,4.44,2013-02,1,0
user,KOxiXStO78tdx0zopIWGpQ,"Kristen",43,3.63,2012-01,2,0
user,hxhF0MxHgG7ovJKtmLFWhg,"Wade",71,4.46,2009-09,1,0
user,FIH-m0Gt7jc80EtBPY3b9w,"Dee",9,4.0,2014-09,0,0
user,jETjPBT7BxsFWv_AFy69mA,"Yeva",10,4.3,2014-06,0,0
user,VYbm_o8gg2ApWL8x5cW6XA,"Sally",1,5.0,2014-02,0,0
user,B8IxpXmV16wgNWnJ9sExCg,"Amy",1,2.0,2012-10,0,0
user,J9JF-xoW8cq-zgxnl5LICw,"Monique",93,3.6,2008-04,2,0
user,SpyUjfaUXdhgAaVuhzNVTw,"Soung",97,4.13,2009-11,2,2
user,1oMaNjVTHum0_UwspRp1YQ,"Dustine",1,1.0,2012-02,0,0
user,1EuuU_hW9M3v5lWcAdxUng,"Paula",4,4.25,2012-07,0,0
user,_SV9bwixU0h8pz3J5Rujrw,"Michael",19,3.79,2008-11,0,0
user,3QbzpO533XAVwnGipT7SLQ,"Torey",45,3.15,2011-07,1,0
user,O0KWM0qQ-uIUBgMg2uFBNQ,"Patrick",1,1.0,2013-05,0,0
user,NENCOOcpL2nY6lkt1tHpVA,"Brett",6,3.17,2011-10,0,0
user,18WaMiz1rdBQT1j3DJpVAA,"Jon",1,5.0,2014-07,0,0
user,f2hZtjyO0--QCVKWbymVjg,"Courtney",1,1.0,2014-05,0,0
user,mA8wg6Ogm--99A_tQsxW_Q,"madeleine",5,4.2,2005-11,1,0
user,ljFtwLh8QAq1znuJ-KAD3w,"Connie",24,3.19,2012-07,0,0
user,NjMcUz5_NujOXPMZTQX7CQ,"Amber",27,3.29,2008-06,0,0
user,N4as0IBjQqG8uagC4XISbg,"David",1,1.0,2013-02,0,0
user,ZG9KRhVau63xLkcFWyXN8w,"Marilee",7,4.5,2010-12,0,0
user,7ohTBmZYNecKYDJXBSh1Ww,"Jaime",2,5.0,2011-02,0,0
user,K63bEP3dsq_ReK9JaKqeEg,"Lea",60,3.8,2009-07,1,0
user,NPDgU7eT-MAAbmt4rr_qBw,"Chuck",33,3.18,2011-05,1,0
user,S0iGD_Nebad4WddNrp08Ow,"Bryan",84,3.57,2009-12,3,0
user,1ApeJde7MGhmBnYuaCVl6Q,"Kasie",14,3.64,2012-10,0,0
user,sB_zM_9P6pJJWbxRUX9Vfg,"Michael",44,3.09,2009-05,0,0
user,sNASyyntoqoXnNMbyoH23g,"Armando",2,4.5,2013-03,0,0
user,rqG0g5PagiFbrAGSVzdAvw,"Nick",10,2.9,2014-12,0,0
user,4j7ajajyK_VwtCx6jKo54w,"Tina",7,2.29,2011-02,0,0
user,JrXaVnfIBUrryD9OCsl7pg,"Reg",68,2.88,2010-11,6,0
user,0aCEm2hpKE9Nf-oPZC83sg,"John",9,4.7,2013-10,0,0
user,OOYxRc3M9clhaGla2im52w,"Jonathan",54,3.33,2011-08,0,0
user,NlOn4ar7Rybir4punMtjHA,"Derek",16,4.25,2010-05,0,0
user,HiSPZP7VJbyNNOQUXK80Eg,"Elli",9,3.5,2011-07,0,0
user,hGuuUazlX11T1_ojlnR4eQ,"Elissa",3,2.0,2014-07,0,0
user,ZCesIi_EbXpk3NCegNEA9g,"Amy",160,3.7,2010-06,3,2
user,W3kPkachvUq1PXywgh0Zyg,"Jessica",1,1.0,2012-01,0,0
user,rRM02d9MN0BGgN3OAnCkwA,"Sarah",1,5.0,2011-09,0,0
user,toeIJk2XveS7vrIhA3SYcA,"Chris",3,5.0,2013-08,0,0
user,JynkxLY8gJbKiD2T0oRnpg,"C.E.",33,3.78,2009-11,0,0
user,o25Uh6fenzUb7A1K9WRP5g,"L. Paul",8,3.75,2010-09,2,0
user,s9lmy1qzYSFV_tNNTRpjoA,"Jami",6,5.0,2011-02,0,0
user,2mm9a0lzhKfS_ZSLRE_cGw,"Alex",1,5.0,2012-06,0,0
user,5FalmjX0xfQx99ga9m8lRQ,"James",1,2.0,2013-02,0,0
user,2zfJx8ct-TYLWI5kzj9DVw,"Lee",8,3.38,2013-07,0,0
user,mjZCHVvrR0wyCpRYJFG8cw,"Lauren",8,3.71,2012-05,0,0
user,aVrkMBvP9SL-kFvxRwfaOw,"Charles",15,3.81,2012-10,0,0
user,bXb1EJHP53KZMKR6BCz_EA,"Sharon",36,3.56,2011-06,1,0
user,5HJL5t3KgSFfvW6kcg409g,"pepe",19,2.85,2007-05,1,0
user,sWqMTpKP3iJ4wkEiOUU2qQ,"Miguel",3,4.0,2011-03,0,0
user,VZf3q856-nxi-cId-vuawQ,"Jared",8,4.0,2011-10,0,0
user,VhEE5uuD1Z4U4kAO0INCsg,"Michael",2,3.0,2014-06,0,0
user,upsRQKdRp6e2i3g-Qurqgg,"Vanny",28,2.68,2010-09,0,0
user,X6dJLWmkit8NKHfoRiSxXA,"Amber",2,3.0,2010-07,0,0
